time,id,temp
1521713917974,T3,28.31
1521713919008,T1,26.81
1521713920041,T2,24.81
1521713926074,T3,28.31
1521713927108,T1,26.94
1521713928142,T2,24.81
1521713934175,T3,28.37
1521713935207,T1,27.12
1521713936241,T2,24.87
1521713942274,T3,28.37
1521713943308,T1,27.19
1521713944342,T2,25.06
1521713950376,T3,28.37
1521713951409,T1,27.19
1521713952444,T2,25.19
1521713958475,T3,28.50
1521713959510,T1,27.19
1521713960542,T2,25.12
1521713966577,T3,28.44
1521713967609,T1,27.37
1521713968643,T2,25.12
1521713974676,T3,28.44
1521713975709,T1,27.37
1521713976742,T2,25.06
1521713982776,T3,28.37
1521713983809,T1,27.37
1521713984843,T2,25.06
1521713990875,T3,28.25
1521713991909,T1,27.31
1521713992943,T2,25.06
1521713998977,T3,28.25
1521714000011,T1,27.31
1521714001043,T2,25.06
1521714007076,T3,28.31
1521714008109,T1,27.31
1521714009143,T2,25.00
1521714015177,T3,28.31
1521714016211,T1,27.25
1521714017243,T2,25.00
1521714023276,T3,28.31
1521714024309,T1,27.19
1521714025343,T2,25.00
1521714031376,T3,28.31
1521714032409,T1,27.31
1521714033444,T2,25.00
1521714039476,T3,28.37
1521714040510,T1,27.25
1521714041543,T2,25.00
1521714047581,T3,28.44
1521714048612,T1,27.25
1521714049643,T2,25.00
1521714055676,T3,28.37
1521714056710,T1,27.19
1521714057743,T2,25.00
1521714063777,T3,28.31
1521714064809,T1,27.12
1521714065843,T2,25.00
1521714071877,T3,28.37
1521714072910,T1,27.19
1521714073945,T2,25.00
1521714079977,T3,28.44
1521714081010,T1,27.31
1521714082044,T2,25.00
1521714088077,T3,28.50
1521714089111,T1,27.31
1521714090143,T2,25.00
1521714096177,T3,28.44
1521714097210,T1,27.25
1521714098244,T2,25.00
1521714104277,T3,28.37
1521714105310,T1,27.12
1521714106344,T2,25.00
1521714112378,T3,28.37
1521714113411,T1,27.12
1521714114444,T2,25.00
1521714120477,T3,28.37
1521714121511,T1,27.19
1521714122543,T2,25.00
1521714128577,T3,28.31
1521714129611,T1,27.12
1521714130644,T2,24.94
1521714136677,T3,28.37
1521714137711,T1,27.06
1521714138745,T2,25.00
1521714144777,T3,28.50
1521714145811,T1,27.12
1521714146844,T2,24.94
1521714152878,T3,28.62
1521714153912,T1,27.19
1521714154945,T2,25.00
1521714160977,T3,28.62
1521714162011,T1,27.19
1521714163045,T2,25.00
1521714169077,T3,28.69
1521714170111,T1,27.19
1521714171144,T2,25.00
1521714177178,T3,28.56
1521714178211,T1,27.19
1521714179245,T2,24.94
1521714185278,T3,28.50
1521714186310,T1,27.12
1521714187344,T2,24.94
1521714193378,T3,28.50
1521714194412,T1,27.06
1521714195445,T2,24.94
1521714201477,T3,28.44
1521714202515,T1,27.06
1521714203545,T2,24.94
1521714209578,T3,28.44
1521714210612,T1,27.12
1521714211645,T2,24.94
1521714217678,T3,28.50
1521714218711,T1,27.25
1521714219745,T2,24.94
1521714225778,T3,28.37
1521714226811,T1,27.25
1521714227845,T2,24.94
1521714233879,T3,28.37
1521714234911,T1,27.31
1521714235945,T2,24.94
1521714241979,T3,28.37
1521714243012,T1,27.25
1521714244046,T2,24.94
1521714250078,T3,28.31
1521714251112,T1,27.19
1521714252146,T2,24.94
1521714258178,T3,28.37
1521714259212,T1,27.25
1521714260244,T2,24.94
1521714266277,T3,28.31
1521714267311,T1,27.25
1521714268345,T2,24.94
1521714274378,T3,28.37
1521714275411,T1,27.37
1521714276445,T2,24.94
1521714282477,T3,28.44
1521714283511,T1,27.37
1521714284545,T2,24.94
1521714290578,T3,28.44
1521714291612,T1,27.37
1521714292645,T2,24.94
1521714298678,T3,28.44
1521714299712,T1,27.44
1521714300746,T2,24.87
1521714306778,T3,28.44
1521714307812,T1,27.37
1521714308845,T2,24.87
1521714314879,T3,28.37
1521714315914,T1,27.31
1521714316946,T2,24.87
1521714322980,T3,28.37
1521714324012,T1,27.25
1521714325046,T2,24.87
1521714331081,T3,28.44
1521714332114,T1,27.31
1521714333148,T2,24.87
1521714339180,T3,28.44
1521714340212,T1,27.37
1521714341246,T2,24.87
1521714347279,T3,28.44
1521714348313,T1,27.31
1521714349346,T2,24.87
1521714355381,T3,28.37
1521714356412,T1,27.25
1521714357448,T2,24.87
1521714363482,T3,28.37
1521714364513,T1,27.19
1521714365548,T2,24.87
1521714371580,T3,28.37
1521714372613,T1,27.12
1521714373649,T2,24.87
1521714379679,T3,28.37
1521714380713,T1,27.00
1521714381747,T2,24.87
1521714387780,T3,28.31
1521714388814,T1,27.00
1521714389846,T2,24.87
1521714395880,T3,28.31
1521714396913,T1,27.06
1521714397947,T2,24.87
1521714403980,T3,28.37
1521714405014,T1,27.06
1521714406048,T2,24.87
1521714412080,T3,28.31
1521714413114,T1,27.00
1521714414148,T2,24.87
1521714420180,T3,28.31
1521714421214,T1,27.00
1521714422247,T2,24.87
1521714428280,T3,28.31
1521714429313,T1,26.94
1521714430347,T2,24.87
1521714436380,T3,28.37
1521714437413,T1,26.94
1521714438447,T2,24.87
1521714444480,T3,28.37
1521714445514,T1,27.00
1521714446548,T2,24.94
1521714452580,T3,28.37
1521714453614,T1,26.94
1521714454647,T2,24.94
1521714460681,T3,28.37
1521714461714,T1,26.94
1521714462748,T2,24.94
1521714468782,T3,28.37
1521714469814,T1,27.00
1521714470848,T2,24.94
1521714476881,T3,28.37
1521714477914,T1,27.00
1521714478948,T2,24.94
1521714484981,T3,28.44
1521714486014,T1,27.00
1521714487048,T2,24.87
1521714493081,T3,28.44
1521714494114,T1,27.00
1521714495148,T2,24.87
1521714501181,T3,28.37
1521714502214,T1,26.94
1521714503247,T2,24.87
1521714509281,T3,28.37
1521714510314,T1,26.94
1521714511347,T2,24.94
1521714517381,T3,28.37
1521714518415,T1,26.94
1521714519448,T2,24.94
1521714525480,T3,28.44
1521714526514,T1,27.00
1521714527547,T2,24.87
1521714533580,T3,28.44
1521714534614,T1,26.94
1521714535648,T2,24.94
1521714541681,T3,28.44
1521714542715,T1,27.00
1521714543750,T2,24.94
1521714549781,T3,28.50
1521714550815,T1,27.06
1521714551847,T2,24.94
1521714557881,T3,28.50
1521714558915,T1,27.06
1521714559948,T2,24.94
1521714565981,T3,28.50
1521714567016,T1,27.06
1521714568048,T2,24.94
1521714574082,T3,28.50
1521714575114,T1,27.12
1521714576147,T2,24.94
1521714582181,T3,28.50
1521714583214,T1,27.12
1521714584248,T2,24.94
1521714590283,T3,28.50
1521714591314,T1,27.12
1521714592348,T2,24.94
1521714598381,T3,28.44
1521714599415,T1,27.12
1521714600448,T2,24.94
1521714606481,T3,28.44
1521714607516,T1,27.19
1521714608549,T2,24.94
1521714614582,T3,28.44
1521714615614,T1,27.19
1521714616648,T2,24.94
1521714622683,T3,28.50
1521714623717,T1,27.25
1521714624750,T2,24.94
1521714630783,T3,28.37
1521714631816,T1,27.19
1521714632850,T2,24.94
1521714638884,T3,28.37
1521714639916,T1,27.25
1521714640949,T2,24.94
1521714646984,T3,28.37
1521714648017,T1,27.31
1521714649049,T2,24.94
1521714655083,T3,28.31
1521714656116,T1,27.31
1521714657150,T2,24.94
1521714663183,T3,28.25
1521714664216,T1,27.25
1521714665250,T2,24.94
1521714671285,T3,28.31
1521714672316,T1,27.37
1521714673350,T2,24.94
1521714679384,T3,28.37
1521714680417,T1,27.44
1521714681449,T2,24.94
1521714687483,T3,28.31
1521714688516,T1,27.50
1521714689553,T2,24.94
1521714695583,T3,28.25
1521714696617,T1,27.50
1521714697650,T2,24.94
1521714703688,T3,28.25
1521714704717,T1,27.37
1521714705751,T2,24.94
1521714711784,T3,28.25
1521714712818,T1,27.37
1521714713850,T2,24.94
1521714719885,T3,28.31
1521714720917,T1,27.37
1521714721951,T2,24.94
1521714727983,T3,28.31
1521714729018,T1,27.31
1521714730051,T2,24.94
1521714736084,T3,28.31
1521714737117,T1,27.25
1521714738151,T2,24.94
1521714744183,T3,28.44
1521714745218,T1,27.25
1521714746251,T2,24.94
1521714752284,T3,28.50
1521714753318,T1,27.19
1521714754352,T2,24.94
1521714760384,T3,28.62
1521714761417,T1,27.19
1521714762451,T2,24.94
1521714768484,T3,28.56
1521714769518,T1,27.19
1521714770551,T2,24.94
1521714776584,T3,28.69
1521714777618,T1,27.31
1521714778652,T2,24.94
1521714784685,T3,28.75
1521714785719,T1,27.44
1521714786751,T2,24.94
1521714792784,T3,28.69
1521714793818,T1,27.37
1521714794851,T2,24.94
1521714800884,T3,28.69
1521714801918,T1,27.37
1521714802951,T2,25.00
1521714808984,T3,28.56
1521714810018,T1,27.25
1521714811052,T2,24.94
1521714817085,T3,28.56
1521714818118,T1,27.25
1521714819151,T2,24.94
1521714825185,T3,28.56
1521714826218,T1,27.25
1521714827252,T2,25.00
1521714833285,T3,28.50
1521714834318,T1,27.25
1521714835352,T2,25.00
1521714841385,T3,28.50
1521714842419,T1,27.19
1521714843451,T2,25.00
1521714849486,T3,28.44
1521714850519,T1,27.19
1521714851551,T2,25.00
1521714857585,T3,28.44
1521714858619,T1,27.25
1521714859653,T2,25.00
1521714865684,T3,28.50
1521714866717,T1,27.25
1521714867751,T2,25.00
1521714873784,T3,28.50
1521714874818,T1,27.31
1521714875851,T2,25.00
1521714881885,T3,28.56
1521714882918,T1,27.44
1521714883951,T2,25.00
1521714889986,T3,28.62
1521714891018,T1,27.50
1521714892051,T2,25.00
1521714898084,T3,28.56
1521714899118,T1,27.44
1521714900151,T2,25.00
1521714906184,T3,28.50
1521714907219,T1,27.44
1521714908251,T2,25.00
1521714914285,T3,28.56
1521714915317,T1,27.37
1521714916351,T2,25.00
1521714922384,T3,28.56
1521714923419,T1,27.37
1521714924451,T2,25.00
1521714930486,T3,28.62
1521714931519,T1,27.44
1521714932553,T2,24.94
1521714938586,T3,28.62
1521714939619,T1,27.37
1521714940653,T2,24.94
1521714946686,T3,28.62
1521714947719,T1,27.44
1521714948753,T2,24.94
1521714954787,T3,28.62
1521714955821,T1,27.50
1521714956853,T2,24.94
1521714962886,T3,28.69
1521714963919,T1,27.44
1521714964954,T2,25.00
1521714970986,T3,28.69
1521714972019,T1,27.44
1521714973053,T2,24.94
1521714979086,T3,28.69
1521714980119,T1,27.44
1521714981153,T2,24.94
1521714987185,T3,28.69
1521714988218,T1,27.44
1521714989252,T2,24.94
1521714995285,T3,28.62
1521714996319,T1,27.44
1521714997353,T2,25.00
1521715003386,T3,28.69
1521715004419,T1,27.44
1521715005453,T2,24.94
1521715011487,T3,28.69
1521715012519,T1,27.44
1521715013554,T2,24.94
1521715019585,T3,28.75
1521715020620,T1,27.44
1521718382286,T3,29.69
1521718383319,T1,27.75
1521718384352,T2,25.75
1521718390385,T3,29.62
1521718391418,T1,27.75
1521718392452,T2,25.75
1521718398485,T3,29.56
1521718399518,T1,27.75
1521718400552,T2,25.75
1521718406586,T3,29.56
1521718407618,T1,27.69
1521718408653,T2,25.75
1521718414685,T3,29.50
1521718415718,T1,27.75
1521718416752,T2,25.75
1521718422785,T3,29.56
1521718423819,T1,27.81
1521718424852,T2,25.81
1521718430885,T3,29.56
1521718431919,T1,27.87
1521718432952,T2,25.81
1521718438985,T3,29.62
1521718440019,T1,27.94
1521718441052,T2,25.81
1521718447087,T3,29.69
1521718448121,T1,27.94
1521718449154,T2,25.81
1521718455186,T3,29.81
1521718456220,T1,28.06
1521718457253,T2,25.81
1521718463288,T3,29.81
1521718464320,T1,28.12
1521718465354,T2,25.81
1521718471388,T3,29.75
1521718472420,T1,28.25
1521718473454,T2,25.81
1521718479486,T3,29.69
1521718480520,T1,28.19
1521718481555,T2,25.81
1521718487587,T3,29.75
1521718488620,T1,28.19
1521718489655,T2,25.81
1521718495687,T3,29.81
1521718496721,T1,28.19
1521718497754,T2,25.81
1521718503786,T3,29.75
1521718504819,T1,28.25
1521718505854,T2,25.81
1521718511887,T3,29.69
1521718512920,T1,28.19
1521718513955,T2,25.81
1521718519987,T3,29.62
1521718521021,T1,28.12
1521718522055,T2,25.81
1521718528088,T3,29.69
1521718529121,T1,28.06
1521718530154,T2,25.81
1521718536187,T3,29.62
1521718537221,T1,28.00
1521718538254,T2,25.81
1521718544287,T3,29.75
1521718545321,T1,28.00
1521718546355,T2,25.81
1521718552388,T3,29.75
1521718553421,T1,28.12
1521718554456,T2,25.81
1521718560487,T3,29.87
1521718561521,T1,28.19
1521718562555,T2,25.81
1521718568589,T3,29.81
1521718569621,T1,28.25
1521718570655,T2,25.81
1521718576689,T3,29.87
1521718577723,T1,28.31
1521718578757,T2,25.81
1521718584788,T3,29.81
1521718585822,T1,28.25
1521718586855,T2,25.81
1521718592888,T3,29.75
1521718593922,T1,28.19
1521718594955,T2,25.81
1521718600988,T3,29.75
1521718602021,T1,28.25
1521718603054,T2,25.81
1521718609089,T3,29.62
1521718610122,T1,28.19
1521718611155,T2,25.81
1521718617187,T3,29.62
1521718618222,T1,28.06
1521718619256,T2,25.81
1521718625289,T3,29.62
1521718626324,T1,28.25
1521718627357,T2,25.81
1521718633390,T3,29.69
1521718634423,T1,28.25
1521718635458,T2,25.81
1521718641490,T3,29.69
1521718642525,T1,28.25
1521718643557,T2,25.81
1521718649589,T3,29.62
1521718650624,T1,28.25
1521718651658,T2,25.81
1521718657690,T3,29.69
1521718658724,T1,28.31
1521718659757,T2,25.81
1521718665790,T3,29.75
1521718666824,T1,28.25
1521718667857,T2,25.81
1521718673891,T3,29.87
1521718674924,T1,28.44
1521718675958,T2,25.81
1521718681990,T3,29.94
1521718683023,T1,28.37
1521718684056,T2,25.81
1521718690089,T3,29.87
1521718691123,T1,28.37
1521718692156,T2,25.81
1521718698189,T3,29.75
1521718699223,T1,28.37
1521718700256,T2,25.81
1521718706290,T3,29.75
1521718707322,T1,28.44
1521718708356,T2,25.81
1521718714389,T3,29.69
1521718715423,T1,28.44
1521718716457,T2,25.81
1521718722491,T3,29.62
1521718723523,T1,28.44
1521718724557,T2,25.81
1521718730590,T3,29.62
1521718731624,T1,28.44
1521718732656,T2,25.81
1521718738690,T3,29.56
1521718739723,T1,28.44
1521718740757,T2,25.81
1521718746790,T3,29.62
1521718747823,T1,28.44
1521718748857,T2,25.87
1521718754890,T3,29.62
1521718755923,T1,28.50
1521718756958,T2,25.87
1521718762990,T3,29.56
1521718764024,T1,28.50
1521718765058,T2,25.87
1521718771090,T3,29.56
1521718772124,T1,28.69
1521718773158,T2,25.87
1521718779190,T3,29.50
1521718780223,T1,28.69
1521718781257,T2,25.87
1521718787290,T3,29.44
1521718788324,T1,28.56
1521718789358,T2,25.87
1521718795390,T3,29.44
1521718796439,T1,28.50
1521718797457,T2,25.87
1521718803490,T3,29.44
1521718804525,T1,28.50
1521718805558,T2,25.87
1521718811591,T3,29.50
1521718812625,T1,28.44
1521718813658,T2,25.87
1521718819692,T3,29.50
1521718820725,T1,28.50
1521718821759,T2,25.87
1521718827792,T3,29.56
1521718828826,T1,28.44
1521718829858,T2,25.87
1521718835892,T3,29.69
1521718836924,T1,28.44
1521718837959,T2,25.87
1521718843992,T3,29.69
1521718845025,T1,28.50
1521718846058,T2,25.87
1521718852093,T3,29.81
1521718853124,T1,28.44
1521718854159,T2,25.87
1521718860191,T3,29.87
1521718861226,T1,28.37
1521718862260,T2,25.87
1521718868292,T3,29.87
1521718869325,T1,28.31
1521718870358,T2,25.87
1521718876391,T3,29.87
1521718877425,T1,28.31
1521718878461,T2,25.94
1521718884492,T3,29.75
1521718885524,T1,28.37
1521718886558,T2,25.94
1521718892592,T3,29.81
1521718893624,T1,28.31
1521718894659,T2,25.94
1521718900691,T3,29.69
1521718901725,T1,28.25
1521718902758,T2,25.94
1521718908792,T3,29.62
1521718909825,T1,28.25
1521718910859,T2,25.94
1521718916892,T3,29.56
1521718917926,T1,28.19
1521718918959,T2,25.94
1521718924992,T3,29.44
1521718926025,T1,28.12
1521718927058,T2,25.94
1521718933093,T3,29.44
1521718934124,T1,28.06
1521718935159,T2,25.94
1521718941193,T3,29.37
1521718942226,T1,28.00
1521718943260,T2,25.94
1521718949293,T3,29.37
1521718950325,T1,27.94
1521718951359,T2,25.94
1521718957392,T3,29.37
1521718958426,T1,27.87
1521718959461,T2,25.94
1521718965493,T3,29.25
1521718966526,T1,27.81
1521718967559,T2,25.94
1521718973592,T3,29.25
1521718974625,T1,27.81
1521718975660,T2,25.94
1521718981693,T3,29.37
1521718982726,T1,27.94
1521718983759,T2,25.94
1521718989793,T3,29.62
1521718990826,T1,28.06
1521718991860,T2,25.94
1521718997892,T3,29.69
1521718998927,T1,28.00
1521718999959,T2,25.94
1521719005993,T3,29.56
1521719007026,T1,27.87
1521719008060,T2,25.94
1521719014093,T3,29.50
1521719015127,T1,27.81
1521719016160,T2,25.87
1521719022192,T3,29.56
1521719023228,T1,27.94
1521719024259,T2,25.87
1521719030293,T3,29.50
1521719031327,T1,27.87
1521719032361,T2,25.87
1521719038394,T3,29.50
1521719039427,T1,28.00
1521719040460,T2,25.87
1521719046494,T3,29.62
1521719047526,T1,28.31
1521719048561,T2,25.94
1521719054593,T3,29.81
1521719055627,T1,28.56
1521719056661,T2,25.94
1521719062693,T3,30.00
1521719063727,T1,28.81
1521719064762,T2,25.94
1521719070794,T3,30.00
1521719071828,T1,29.06
1521719072861,T2,25.94
1521719078894,T3,29.94
1521719079928,T1,29.00
1521719080961,T2,25.94
1521719086995,T3,29.87
1521719088029,T1,29.12
1521719089061,T2,25.94
1521719095095,T3,30.12
1521719096126,T1,29.44
1521719097162,T2,25.94
1521719103194,T3,30.12
1521719104228,T1,29.69
1521719105262,T2,25.94
1521719111295,T3,30.25
1521719112328,T1,29.81
1521719113362,T2,25.94
1521719119394,T3,30.25
1521719120429,T1,29.94
1521719121461,T2,25.94
1521719127494,T3,30.25
1521719128528,T1,30.06
1521719129562,T2,25.94
1521719135594,T3,30.12
1521719136628,T1,30.00
1521719137662,T2,25.94
1521719143694,T3,30.00
1521719144728,T1,29.62
1521719145762,T2,25.94
1521719151795,T3,30.06
1521719152827,T1,29.62
1521719153862,T2,25.94
1521719159895,T3,30.12
1521719160929,T1,29.62
1521719161962,T2,25.94
1521719167995,T3,30.31
1521719169028,T1,29.69
1521719170062,T2,25.94
1521719176095,T3,30.37
1521719177129,T1,29.56
1521719178162,T2,25.94
1521719184196,T3,30.19
1521719185228,T1,29.31
1521719186263,T2,25.94
1521719192296,T3,29.94
1521719193329,T1,28.94
1521719194363,T2,25.87
1521719200396,T3,29.87
1521719201429,T1,28.69
1521719202463,T2,25.87
1521719208495,T3,30.06
1521719209530,T1,28.87
1521719210562,T2,25.87
1521719216596,T3,30.12
1521719217629,T1,29.06
1521719218662,T2,25.94
1521719224698,T3,30.25
1521719225729,T1,29.31
1521719226763,T2,25.94
1521719232796,T3,30.25
1521719233829,T1,29.31
1521719234864,T2,25.87
1521719240897,T3,30.12
1521719241930,T1,29.06
1521719242964,T2,25.75
1521719248997,T3,29.94
1521719250031,T1,28.81
1521719251064,T2,25.69
1521719257097,T3,29.81
1521719258130,T1,28.50
1521719259164,T2,25.69
1521719265198,T3,29.62
1521719266230,T1,28.25
1521719267265,T2,25.75
1521719273298,T3,29.44
1521719274331,T1,28.25
1521719275364,T2,25.75
1521719281398,T3,29.50
1521719282430,T1,28.25
1521719283465,T2,25.75
1521719289497,T3,29.50
1521719290531,T1,28.25
1521719291564,T2,25.75
1521719297596,T3,29.56
1521719298630,T1,28.19
1521719299664,T2,25.75
1521719305696,T3,29.56
1521719306731,T1,28.12
1521719307764,T2,25.75
1521719313797,T3,29.62
1521719314829,T1,28.12
1521719315864,T2,25.75
1521719321896,T3,29.62
1521719322931,T1,28.12
1521719323964,T2,25.81
1521719329998,T3,29.56
1521719331030,T1,28.06
1521719332064,T2,25.81
1521719338097,T3,29.56
1521719339131,T1,28.06
1521719340165,T2,25.81
1521719346197,T3,29.62
1521719347231,T1,28.06
1521719348264,T2,25.81
1521719354297,T3,29.56
1521719355330,T1,28.12
1521719356364,T2,25.81
1521719362397,T3,29.56
1521719363432,T1,28.31
1521719364463,T2,25.81
1521719370497,T3,29.69
1521719371530,T1,28.50
1521719372565,T2,25.81
1521719378597,T3,29.75
1521719379631,T1,28.44
1521719380665,T2,25.87
1521719386698,T3,29.87
1521719387731,T1,28.50
1521719388766,T2,25.87
1521719394797,T3,30.06
1521719395832,T1,28.56
1521719396865,T2,25.87
1521719402898,T3,30.31
1521719403932,T1,29.00
1521719404965,T2,25.87
1521719410998,T3,30.69
1521719412031,T1,29.06
1521719413065,T2,25.94
1521719419098,T3,30.81
1521719420131,T1,29.06
1521719421165,T2,25.94
1521719427198,T3,31.37
1521719428232,T1,29.25
1521719429266,T2,25.94
1521719435298,T3,31.69
1521719436332,T1,29.69
1521719437365,T2,25.94
1521719443399,T3,31.44
1521719444431,T1,29.87
1521719445467,T2,25.94
1521719451498,T3,31.12
1521719452532,T1,29.81
1521719453565,T2,25.94
1521719459598,T3,31.00
1521719460631,T1,30.00
1521719461667,T2,25.94
1521719467698,T3,30.94
1521719468732,T1,30.12
1521719469765,T2,26.00
1521719475799,T3,30.87
1521719476831,T1,30.12
1521719477866,T2,26.00
1521719483898,T3,30.75
1521719484932,T1,30.31
1521719485966,T2,26.00
1521719491998,T3,30.69
1521719493032,T1,30.50
1521719494065,T2,26.00
1521719500099,T3,30.50
1521719501132,T1,30.56
1521719502166,T2,26.00
1521719508199,T3,30.50
1521719509233,T1,30.56
1521719510267,T2,26.00
1521719516299,T3,30.50
1521719517332,T1,30.62
1521719518366,T2,26.00
1521719524398,T3,30.25
1521719525433,T1,30.50
1521719526465,T2,26.00
1521719532499,T3,30.19
1521719533532,T1,30.56
1521719534566,T2,26.00
1521719540600,T3,30.06
1521719541634,T1,30.75
1521719542666,T2,25.94
1521719548700,T3,29.94
1521719549733,T1,30.62
1521719550767,T2,25.94
1521719556798,T3,29.75
1521719557833,T1,30.50
1521719558866,T2,25.94
1521719564900,T3,29.69
1521719565933,T1,30.56
1521719566967,T2,25.94
1521719572999,T3,29.56
1521719574033,T1,30.69
1521719575067,T2,25.94
1521719581100,T3,29.44
1521719582133,T1,30.62
1521719583167,T2,25.94
1521719589199,T3,29.37
1521719590233,T1,30.81
1521719591266,T2,26.00
1521719597300,T3,29.37
1521719598333,T1,30.81
1521719599367,T2,25.94
1521719605400,T3,29.37
1521719606433,T1,31.00
1521719607466,T2,26.00
1521719613499,T3,29.56
1521719614534,T1,31.25
1521719615567,T2,25.94
